Company_ID,Year,ESG_Score,Environmental_Score,Social_Score,Governance_Score
60,2015,33.1,23.2,37.0,38.1
61,2012,42.1,33.2,37.2,62.3
61,2013,34.1,28.8,19.1,65.4
61,2014,47.4,46.6,36.7,65.6
61,2015,49.1,46.4,30.0,83.4
61,2016,31.1,29.6,16.2,57.0
61,2017,27.2,18.5,11.9,63.8
61,2018,27.7,17.0,19.1,56.5
61,2019,28.8,18.6,25.1,49.1
61,2020,40.3,20.9,40.8,66.8
61,2021,42.1,26.7,40.3,66.4
61,2022,41.3,31.3,35.9,63.8
61,2023,44.4,30.2,45.7,62.0
62,2012,50.4,73.4,50.4,18.1
62,2013,46.6,77.5,40.9,12.6
62,2014,45.0,62.0,50.3,12.6
62,2015,49.1,69.4,54.0,13.0
62,2016,48.3,65.1,55.7,13.1
62,2017,46.8,61.0,59.1,7.4
62,2018,50.4,68.4,59.1,11.3
62,2019,50.0,67.0,52.0,23.1
62,2020,48.9,69.4,52.3,14.9
62,2021,51.2,68.0,57.8,17.3
63,2012,48.1,51.4,32.9,56.6
63,2013,51.6,49.2,38.5,69.6
63,2014,46.9,40.2,39.9,67.4
63,2015,51.0,41.3,39.9,81.7
63,2016,48.1,40.2,38.6,73.4
63,2017,55.3,50.2,43.3,77.5
63,2018,61.7,60.7,42.9,82.6
63,2019,63.0,64.3,45.9,77.5
63,2020,59.8,58.0,38.8,84.4
63,2021,57.6,57.6,40.6,74.6
63,2022,51.2,55.6,32.5,61.1
64,2012,43.8,23.5,43.4,52.2
64,2013,34.0,14.6,35.0,41.1
64,2014,42.7,22.4,34.0,56.1
64,2015,49.0,25.6,39.3,64.2
64,2016,51.0,38.7,39.1,63.1
64,2017,42.4,36.0,26.9,54.2
64,2018,49.2,35.6,30.0,66.2
64,2019,43.9,30.9,23.7,61.2
64,2020,38.0,18.5,25.5,53.2
64,2021,47.5,20.8,28.5,69.6
64,2022,54.2,21.1,35.3,78.8
64,2023,55.0,20.4,45.9,74.4
64,2024,53.3,27.4,39.7,71.9
64,2025,52.0,32.0,39.0,67.7
65,2012,68.8,62.1,74.5,66.6
65,2013,71.8,66.9,80.4,62.1
65,2014,62.9,59.6,72.0,50.5
65,2015,61.8,69.5,63.8,49.1
65,2016,61.9,58.7,69.6,51.8
65,2017,62.0,54.0,77.4,43.8
65,2018,60.3,58.3,65.5,53.2
65,2019,58.9,56.3,64.1,52.6
65,2020,59.9,59.0,64.5,52.7
65,2021,59.9,55.5,62.4,60.5
65,2022,60.7,45.1,71.1,60.8
65,2023,61.8,51.5,73.0,54.1
65,2024,59.9,44.9,74.2,52.1
65,2025,60.3,52.6,69.9,52.2
66,2012,42.9,44.6,25.9,60.1
66,2013,44.2,50.7,37.7,40.5
66,2014,50.3,54.0,49.8,44.1
66,2015,51.9,56.1,51.7,44.7
66,2016,46.4,49.2,45.0,43.0
66,2017,45.7,43.9,49.5,44.2
66,2018,53.3,53.4,51.6,55.2
66,2019,49.2,50.2,41.9,56.0
66,2020,59.7,63.4,45.6,70.0
66,2021,56.8,59.4,45.0,66.3
66,2022,52.1,57.0,35.6,63.2
66,2023,55.9,64.3,37.6,62.9
66,2024,57.8,66.6,33.5,71.0
66,2025,50.8,51.2,27.7,77.9
67,2012,51.2,29.4,56.2,57.0
67,2013,42.1,18.3,52.7,45.3
67,2014,49.4,18.2,58.9,56.2
67,2015,53.8,20.8,65.1,60.3
67,2016,53.1,25.8,55.5,62.5
67,2017,54.7,30.6,52.0,66.0
67,2018,60.5,33.1,59.3,72.1
67,2019,62.8,43.8,68.1,67.2
67,2020,62.2,50.3,71.7,61.3
67,2021,56.0,48.2,59.6,57.0
67,2022,59.7,50.3,61.7,62.3
67,2023,59.6,44.7,54.9,68.4
67,2024,62.1,54.3,67.9,61.8
67,2025,54.7,39.3,63.5,55.5
68,2012,50.3,62.8,25.7,76.7
68,2013,54.2,58.5,32.9,82.7
68,2014,53.5,67.2,20.0,92.4
68,2015,56.5,69.0,29.0,87.4
68,2016,58.5,69.0,40.0,77.4
68,2017,59.4,69.2,41.7,77.9
68,2018,61.3,73.5,41.1,81.4
68,2019,59.1,73.5,32.4,87.2
68,2020,60.3,75.1,37.8,81.7
68,2021,60.8,83.8,33.6,82.6
68,2022,60.8,81.8,30.5,88.6
68,2023,55.6,75.1,29.2,78.9
68,2024,59.1,70.0,42.5,75.0
68,2025,58.3,70.4,39.0,77.3
69,2012,38.0,29.6,50.2,40.7
69,2013,40.1,29.0,57.0,42.7
69,2014,41.3,37.8,55.4,29.0
69,2015,43.0,38.8,50.7,41.9
69,2016,48.2,47.5,52.5,43.7
69,2017,48.4,49.0,44.7,52.6
69,2018,41.1,37.9,42.7,46.7
69,2019,43.5,44.7,37.5,49.5
69,2020,61.6,66.8,53.9,60.3
69,2021,64.1,67.3,54.3,71.0
69,2022,65.0,66.4,58.9,70.8
69,2023,61.1,65.9,53.1,61.1
69,2024,42.2,43.8,30.0,56.4
69,2025,50.4,54.8,43.5,49.9
70,2012,62.5,60.2,72.4,54.9
70,2013,65.5,62.7,79.5,53.6
70,2014,64.2,57.6,88.8,46.4
70,2015,65.3,57.7,90.8,48.5
70,2016,66.1,57.0,93.5,49.7
70,2017,71.1,64.9,96.6,51.5
70,2018,68.5,71.0,72.4,59.3
70,2019,71.9,82.7,70.4,54.4
70,2020,80.4,86.7,82.4,66.5
70,2021,77.9,72.4,89.7,73.7
70,2022,75.4,69.4,85.9,73.7
70,2023,77.7,69.9,92.2,74.2
70,2024,70.9,68.6,83.6,59.9
70,2025,75.2,80.6,87.3,51.1
71,2012,47.6,48.0,24.4,81.9
71,2013,47.2,49.8,23.0,81.5
71,2014,38.9,63.8,3.7,70.8
71,2015,39.0,50.8,15.4,64.6
71,2016,43.3,63.0,16.8,66.6
71,2017,47.1,53.4,23.6,77.0
71,2018,54.5,63.8,27.1,88.0
71,2019,52.4,53.4,29.9,85.4
71,2020,59.2,57.1,37.6,93.4
71,2021,53.4,61.1,24.7,89.9
71,2022,56.0,62.7,23.3,99.4
71,2023,57.1,63.5,25.0,100.0
71,2024,55.9,70.0,20.6,97.0
71,2025,64.3,73.4,35.5,100.0
72,2012,66.3,50.2,67.8,71.8
72,2013,70.2,55.5,66.5,78.3
72,2014,63.5,52.2,56.3,72.4
73,2012,35.8,38.7,28.1,43.2
73,2013,39.3,37.8,29.1,54.4
73,2014,38.9,29.6,33.2,55.8
73,2015,34.6,27.3,25.2,54.3
73,2016,33.3,25.8,17.5,62.0
73,2017,31.6,30.2,18.3,50.7
73,2018,43.8,51.4,30.4,54.0
73,2019,36.2,39.9,20.0,54.1
73,2020,37.7,44.5,16.9,58.5
73,2021,39.5,54.3,27.4,40.9
73,2022,43.0,55.8,34.1,42.2
73,2023,44.1,50.1,33.6,52.0
73,2024,36.9,44.7,29.1,39.5
73,2025,41.9,47.1,38.4,41.4
74,2012,66.8,74.3,63.6,53.1
74,2013,69.1,73.1,67.8,61.1
74,2014,64.6,64.2,65.2,64.9
74,2015,60.6,62.1,64.2,51.6
74,2016,68.9,70.3,77.1,53.1
74,2017,64.8,68.3,66.1,53.9
74,2018,59.3,53.0,65.7,65.6
74,2019,58.1,54.6,58.8,65.7
74,2020,58.7,55.7,57.0,68.9
74,2021,64.4,61.5,60.9,76.8
74,2022,62.4,58.6,63.3,70.8
74,2023,61.0,61.9,56.4,65.6
74,2024,59.3,56.8,56.5,69.9
74,2025,63.3,70.0,54.1,60.5
75,2012,61.3,67.9,61.9,54.0
75,2013,61.3,57.6,66.9,57.5
75,2014,69.7,67.0,82.4,55.4
75,2015,75.9,74.6,95.1,51.5
75,2016,70.0,65.5,85.7,53.7
75,2017,70.6,67.5,80.7,60.1
75,2018,74.2,72.5,81.6,66.1
75,2019,71.2,67.1,88.5,52.2
75,2020,69.7,66.4,85.4,52.2
75,2021,69.3,61.4,81.8,60.6
75,2022,65.4,55.7,82.3,52.4
75,2023,69.7,61.8,86.6,55.1
75,2024,70.3,64.9,84.5,56.9
75,2025,70.3,71.1,74.2,64.4
76,2012,42.0,29.2,64.2,40.9
76,2013,48.9,36.4,80.3,32.9
76,2014,47.5,35.7,72.1,40.3
76,2015,43.0,31.7,60.9,44.2
76,2016,39.5,25.9,64.4,36.2
76,2017,45.4,38.1,65.1,34.3
76,2018,47.7,45.2,62.0,32.6
76,2019,45.4,46.5,59.1,22.3
76,2020,46.4,49.8,61.8,14.9
76,2021,46.9,49.2,62.3,18.2
76,2022,46.5,40.9,69.7,25.8
76,2023,44.0,44.9,61.8,14.9
76,2024,36.1,31.9,55.7,17.0
76,2025,50.8,47.5,62.9,40.7
77,2012,34.8,14.5,62.8,43.4
77,2013,33.9,15.5,67.2,29.8
77,2014,31.2,9.9,67.1,30.7
77,2015,33.8,6.5,74.3,41.3
77,2016,36.8,12.6,77.6,35.9
78,2012,50.0,37.4,53.3,72.0
78,2013,49.6,38.1,45.8,76.3
78,2014,49.1,43.1,39.9,70.3
78,2015,51.9,46.8,48.1,65.8
79,2012,39.4,49.6,21.3,53.3
79,2013,42.6,55.3,29.6,47.1
79,2014,46.6,63.2,33.2,47.9
79,2015,38.7,55.8,17.3,50.1
79,2016,44.6,62.3,27.4,49.7
79,2017,44.7,59.2,26.9,53.8
79,2018,50.4,66.3,30.5,61.1
79,2019,51.8,66.5,36.1,58.1
79,2020,50.7,71.9,31.0,55.8
79,2021,48.4,60.6,34.0,55.5
79,2022,50.3,70.8,28.5,58.9
79,2023,47.1,66.1,21.2,62.5
79,2024,45.0,62.3,20.0,61.1
79,2025,47.7,67.6,21.1,63.3
80,2012,46.9,48.4,45.4,47.8
80,2013,46.3,46.7,41.2,55.0
80,2014,60.3,64.3,52.7,69.3
80,2015,50.6,49.2,49.7,54.1
80,2016,46.2,44.5,43.5,53.0
80,2017,41.9,44.5,35.2,50.8
80,2018,46.3,51.2,40.3,51.1
80,2019,39.1,43.8,35.3,40.2
80,2020,47.8,53.4,48.2,40.2
80,2021,49.9,60.7,43.1,49.3
80,2022,45.5,58.9,39.1,40.9
80,2023,47.5,65.1,41.7,36.7
80,2024,43.8,49.0,39.3,45.8
80,2025,44.8,45.3,43.1,47.1
81,2012,49.6,47.6,49.8,51.3
81,2013,40.2,34.1,43.6,41.6
81,2014,39.5,38.8,39.0,41.0
81,2015,40.5,28.8,46.2,44.7
81,2016,39.8,34.2,50.4,31.3
81,2017,39.6,36.6,48.1,31.3
81,2018,46.1,36.3,52.0,48.1
81,2019,45.0,42.3,48.5,43.0
81,2020,45.1,40.3,47.5,46.7
81,2021,50.2,48.4,47.1,56.0
81,2022,55.3,48.0,52.8,65.9
81,2023,57.0,52.6,56.4,62.3
81,2024,56.1,54.0,63.2,48.7
81,2025,56.6,55.1,65.5,46.4
82,2012,32.4,38.4,40.0,15.9
82,2013,33.1,40.0,41.7,14.3
82,2014,35.1,39.1,42.4,20.9
82,2015,33.9,33.4,43.0,20.7
82,2016,35.8,37.5,45.5,19.8
82,2017,32.5,35.4,37.3,22.8
82,2018,26.2,38.2,31.1,8.8
82,2019,26.7,33.6,36.9,5.6
82,2020,36.3,40.3,52.4,8.9
82,2021,30.9,38.3,45.6,2.6
82,2022,39.2,43.4,50.8,18.2
82,2023,43.5,41.3,58.7,22.6
82,2024,37.6,47.5,45.2,17.8
82,2025,37.2,46.5,46.2,16.0
83,2012,66.0,65.4,51.3,75.1
83,2013,72.0,74.9,52.7,82.4
83,2014,67.0,67.5,43.0,81.2
83,2015,71.1,62.4,55.2,84.1
83,2016,66.4,59.5,56.8,74.9
83,2017,51.6,42.6,36.7,64.1
83,2018,45.9,45.5,25.1,58.5
83,2019,52.6,39.8,28.5,72.1
83,2020,66.6,52.2,45.0,85.3
84,2012,57.7,21.0,78.3,64.8
84,2013,58.1,28.1,72.7,67.9
84,2014,65.6,39.3,79.8,71.7
84,2015,63.8,44.8,75.0,66.3
84,2016,67.9,42.4,87.8,62.8
84,2017,63.8,47.9,73.6,65.4
84,2018,58.1,50.2,64.3,56.6
84,2019,58.0,55.5,64.2,49.7
84,2020,61.8,55.2,71.7,51.8
84,2021,67.9,54.8,80.6,60.7
84,2022,65.4,48.1,75.5,67.8
84,2023,66.7,50.3,73.8,73.6
84,2024,71.8,53.4,81.8,76.0
84,2025,72.9,53.0,89.5,66.9
85,2012,49.7,48.7,31.5,61.1
85,2013,43.7,50.6,22.5,53.7
85,2014,41.2,36.8,32.8,48.1
85,2015,44.6,41.6,36.1,50.8
85,2016,44.2,52.3,30.5,49.1
85,2017,46.9,52.8,26.2,56.9
85,2018,52.0,54.5,32.9,62.5
85,2019,59.3,47.9,47.3,71.0
85,2020,54.4,46.9,41.3,65.3
85,2021,55.5,44.5,42.6,67.7
85,2022,54.0,48.2,46.2,60.9
85,2023,59.4,51.2,52.0,67.1
85,2024,65.5,63.6,51.2,74.9
85,2025,69.6,64.1,58.5,78.5
86,2012,49.7,41.8,25.2,67.5
86,2013,55.2,54.0,30.4,70.5
86,2014,52.5,58.5,30.4,63.4
86,2015,48.2,49.1,29.5,59.1
86,2016,58.0,55.4,45.1,66.7
86,2017,61.7,59.7,50.4,69.2
86,2018,65.2,62.7,48.7,76.0
86,2019,69.4,56.6,47.9,87.5
86,2020,70.1,61.1,42.3,90.3
86,2021,66.8,54.9,43.2,85.8
86,2022,64.9,52.1,41.8,83.8
86,2023,63.0,52.0,43.0,79.3
86,2024,53.7,52.7,25.2,71.2
86,2025,63.3,54.5,33.4,84.8
87,2012,41.6,21.6,67.1,46.8
87,2013,47.2,27.9,75.3,48.3
87,2014,49.1,29.7,75.0,53.1
87,2015,49.5,24.0,80.7,57.9
87,2016,46.9,20.7,84.9,48.6
87,2017,47.1,20.1,87.2,47.7
87,2018,47.8,21.3,82.7,53.8
87,2019,51.7,24.7,86.2,58.8
87,2020,51.3,27.9,77.5,62.0
87,2021,58.6,36.8,87.6,63.0
87,2022,58.5,40.5,82.3,62.4
87,2023,54.6,43.4,69.0,57.6
87,2024,60.3,48.3,72.9,66.6
87,2025,59.3,44.1,71.3,72.4
88,2012,55.9,86.4,64.8,17.0
88,2013,55.6,81.9,60.8,25.9
89,2012,55.1,66.2,33.9,59.1
89,2013,54.9,69.2,34.2,50.3
89,2014,51.7,61.5,39.2,46.0
89,2015,55.7,68.3,37.3,51.7
89,2016,54.2,66.4,32.8,55.8
89,2017,53.1,60.1,42.6,51.5
89,2018,53.0,59.5,43.8,50.8
89,2019,53.2,66.1,37.6,44.6
89,2020,57.1,73.1,31.7,55.2
89,2021,52.1,63.8,32.6,52.3
89,2022,53.6,71.6,22.3,55.3
89,2023,63.6,86.6,28.7,58.4
89,2024,61.6,84.2,21.6,65.1
89,2025,66.9,91.2,28.6,63.4
90,2012,58.6,56.7,59.3,61.6
90,2013,64.9,68.1,51.6,71.7
90,2014,60.1,56.7,54.2,72.7
90,2015,60.0,55.0,60.2,69.8
90,2016,65.6,60.8,72.1,68.7
90,2017,69.8,70.5,73.7,64.7
90,2018,67.4,69.1,64.7,66.8
90,2019,62.1,64.6,53.6,65.8
90,2020,70.0,70.2,63.5,75.9
90,2021,68.2,72.1,66.2,62.6
90,2022,71.0,78.0,63.2,64.8
90,2023,68.4,72.5,63.0,65.8
90,2024,69.6,68.7,68.2,72.8
90,2025,67.6,68.8,64.0,68.6
91,2012,38.8,36.7,29.6,56.5
91,2013,40.5,35.4,35.3,55.9
91,2014,44.6,36.5,44.6,56.0
91,2015,49.4,39.3,49.2,63.7
91,2016,50.0,27.9,53.1,75.9
91,2017,42.6,21.4,53.5,54.7
91,2018,41.7,19.8,53.6,53.4
91,2019,49.8,32.6,58.6,59.9
91,2020,59.5,49.5,63.6,66.9
92,2012,43.6,22.0,9.7,72.5
92,2013,50.5,24.9,15.3,81.9
92,2014,48.0,11.7,12.4,83.9
92,2015,48.4,13.4,17.1,81.1
92,2016,54.3,17.3,27.9,84.9
92,2017,56.3,17.4,30.4,87.4
93,2012,53.6,23.4,61.3,75.8
93,2013,61.0,37.8,64.2,83.2
93,2014,59.8,34.6,60.2,89.2
93,2015,56.8,36.9,57.0,80.2
93,2016,57.5,42.0,63.9,64.6
93,2017,67.1,50.6,76.8,69.5
93,2018,66.8,52.0,78.1,64.3
93,2019,62.6,44.6,68.4,73.6
93,2020,60.1,42.5,67.6,67.8
93,2021,58.7,34.3,69.0,69.6
93,2022,62.2,37.1,75.1,69.2
93,2023,73.7,49.3,92.4,69.2
93,2024,68.4,46.7,84.6,65.4
93,2025,65.1,39.8,90.1,50.5
94,2012,39.0,12.6,58.9,31.3
94,2013,45.6,14.4,62.7,46.1
94,2014,46.2,11.6,68.2,42.2
94,2015,41.5,10.8,64.0,33.4
94,2016,40.3,10.6,63.3,30.7
94,2017,42.6,19.7,62.2,32.4
94,2018,39.7,11.6,64.0,26.6
94,2019,42.9,2.7,67.3,39.8
94,2020,45.6,2.9,70.7,43.4
94,2021,46.5,14.8,69.1,38.9
94,2022,38.8,15.7,56.6,31.3
94,2023,42.7,25.6,63.0,26.6
94,2024,51.3,30.0,74.9,33.5
94,2025,45.7,25.0,64.4,34.9
95,2012,70.6,72.0,65.7,76.6
95,2013,67.1,67.2,65.3,69.8
95,2014,68.4,69.0,64.6,73.7
95,2015,67.8,70.4,62.5,72.8
95,2016,62.6,63.0,57.5,70.2
96,2012,62.0,39.3,78.2,56.5
96,2013,65.2,40.6,76.9,68.0
96,2014,72.5,44.7,92.0,66.4
96,2015,71.7,42.8,88.4,70.8
96,2016,72.5,39.4,90.8,72.6
96,2017,69.3,39.1,85.6,70.0
96,2018,70.7,41.8,80.6,80.0
96,2019,73.6,42.9,82.1,86.3
96,2020,68.4,36.8,81.5,75.2
96,2021,67.6,34.2,87.8,65.3
96,2022,68.4,43.0,86.0,63.2
96,2023,69.4,42.5,81.1,74.3
96,2024,72.0,51.0,81.5,75.2
96,2025,70.4,53.1,82.4,66.9
97,2012,59.5,52.4,65.6,59.7
97,2013,58.4,50.6,63.3,61.5
97,2014,53.3,42.8,57.8,60.9
97,2015,48.9,36.1,50.7,64.1
97,2016,38.9,32.0,35.5,54.0
97,2017,38.2,31.7,38.0,47.5
97,2018,40.9,38.5,36.8,50.9
97,2019,34.3,42.2,26.3,36.0
97,2020,53.0,61.3,44.9,54.5
97,2021,45.9,52.7,41.5,43.5
97,2022,50.5,56.4,45.2,50.9
97,2023,53.1,51.1,51.0,59.1
97,2024,50.4,43.3,55.5,52.2
97,2025,49.9,43.7,61.3,40.4
98,2012,58.2,49.7,55.1,78.4
98,2013,60.0,48.7,59.3,83.1
98,2014,59.7,41.4,65.6,90.5
98,2015,65.5,53.2,69.5,86.2
98,2016,62.5,52.1,65.2,80.7
98,2017,64.4,58.5,69.3,71.1
98,2018,64.8,56.4,60.6,85.7
98,2019,64.4,57.3,61.1,81.9
98,2020,64.4,52.8,63.9,88.3
98,2021,67.6,63.4,65.9,77.8
98,2022,68.0,63.5,65.7,79.4
98,2023,66.2,59.3,66.7,79.3
98,2024,66.6,61.1,68.9,75.5
98,2025,62.2,53.3,60.8,81.4
99,2012,50.6,49.5,53.5,49.1
99,2013,52.0,52.0,61.6,40.3
99,2014,54.5,50.7,71.6,41.0
99,2015,57.2,54.8,73.6,41.8
99,2016,56.8,50.5,84.5,34.9
99,2017,55.0,52.9,77.2,32.1
99,2018,52.8,56.2,73.0,22.5
99,2019,51.8,55.2,78.2,13.8
99,2020,53.8,57.7,71.0,26.0
99,2021,51.9,53.8,70.1,26.8
99,2022,53.0,55.9,73.3,23.6
99,2023,56.8,57.3,74.1,35.1
99,2024,54.1,50.2,74.0,37.3
99,2025,57.2,57.2,83.8,25.2
100,2012,42.2,44.7,53.4,34.4
100,2013,45.1,43.5,52.4,41.3
100,2014,49.7,41.5,57.3,48.4
100,2015,51.7,47.2,62.0,47.3
101,2012,59.6,78.6,22.5,58.7
101,2013,65.9,85.6,29.5,62.8
101,2014,62.7,76.3,36.0,62.2
101,2015,64.8,79.8,32.3,67.3
101,2016,61.0,68.8,37.0,69.2
101,2017,61.0,71.0,32.1,70.1
101,2018,56.7,63.2,35.7,64.8
101,2019,65.2,79.6,41.2,60.3
101,2020,64.0,77.3,42.1,59.4
101,2021,62.2,77.3,40.4,54.0
101,2022,63.1,72.9,46.6,60.0
101,2023,64.1,69.8,57.8,59.2
101,2024,67.2,75.8,51.2,66.1
101,2025,72.4,89.1,40.9,70.3
102,2012,44.6,44.3,48.3,38.5
102,2013,45.1,46.2,54.4,27.2
102,2014,51.6,48.3,58.6,43.0
102,2015,51.5,37.1,64.8,44.9
102,2016,48.7,38.8,64.0,33.2
102,2017,44.4,29.5,63.7,27.5
102,2018,61.3,49.8,71.4,57.1
102,2019,59.6,45.2,69.9,58.5
102,2020,60.7,50.9,64.6,65.6
102,2021,59.9,50.9,69.8,52.8
102,2022,59.1,61.1,66.1,44.0
102,2023,68.4,68.8,82.2,43.0
102,2024,56.8,58.0,71.2,29.3
102,2025,58.0,43.6,73.6,47.0
103,2012,58.7,80.5,73.5,41.1
103,2013,50.4,76.0,67.8,29.8
103,2014,56.8,68.9,75.9,40.6
103,2015,55.6,66.1,75.7,39.3
103,2016,51.4,68.2,71.1,32.9
103,2017,59.0,80.0,81.7,37.0
103,2018,53.1,73.3,78.9,29.5
103,2019,60.4,82.7,80.7,39.3
103,2020,62.5,82.3,79.9,44.1
103,2021,67.4,88.4,83.4,49.5
103,2022,73.2,80.7,86.5,62.2
103,2023,70.5,75.5,85.1,59.8
103,2024,69.2,78.4,88.2,54.1
103,2025,73.0,79.0,94.5,57.6
104,2012,44.4,12.2,55.9,54.1
104,2013,56.2,15.7,64.7,77.3
104,2014,51.6,9.3,64.2,67.9
104,2015,56.2,14.8,68.1,72.9
104,2016,58.8,18.7,75.6,66.9
104,2017,56.4,22.5,69.9,64.5
104,2018,56.3,19.4,69.6,67.2
104,2019,54.5,21.6,67.8,61.9
104,2020,55.2,17.8,65.3,71.3
104,2021,61.8,24.0,73.7,75.3
104,2022,62.1,21.3,74.2,78.1
104,2023,59.4,22.1,74.5,67.7
104,2024,57.8,23.5,67.2,72.3
104,2025,57.6,18.0,73.7,66.6
105,2012,39.7,39.0,37.0,45.4
105,2013,47.2,51.0,41.4,52.9
105,2014,47.3,48.3,41.3,57.0
105,2015,53.4,52.8,47.0,65.5
105,2016,49.4,44.7,42.0,68.3
105,2017,60.4,56.8,54.2,76.0
105,2018,63.4,55.1,64.3,71.7
105,2019,64.0,57.5,57.8,82.8
105,2020,65.8,71.0,53.5,81.8
105,2021,61.3,63.1,50.1,79.4
105,2022,67.6,67.3,65.6,71.7
105,2023,60.0,55.8,68.0,50.8
105,2024,56.2,61.5,52.2,57.1
105,2025,61.1,56.6,60.9,67.0
106,2012,57.2,49.3,54.6,68.5
106,2013,53.3,48.4,55.7,55.0
106,2014,50.4,54.2,47.2,50.7
106,2015,55.2,60.5,52.0,54.0
106,2016,60.1,55.7,56.1,69.9
106,2017,55.4,61.6,50.5,55.6
106,2018,52.9,66.9,45.5,48.7
106,2019,55.9,59.6,55.0,53.4
106,2020,58.0,55.2,58.3,60.5
106,2021,61.2,56.3,61.0,66.5
106,2022,59.5,68.2,53.1,59.2
106,2023,60.8,67.9,55.2,61.3
106,2024,65.1,68.9,63.9,63.0
106,2025,62.0,60.5,65.5,58.7
107,2012,53.4,69.9,34.2,40.9
107,2013,58.3,74.5,40.3,44.7
107,2014,55.0,76.2,30.4,38.8
107,2015,52.6,76.3,23.9,36.5
107,2016,49.9,72.8,21.7,35.0
107,2017,51.2,75.6,22.0,34.0
107,2018,48.1,73.4,19.8,27.3
107,2019,50.7,72.1,26.4,33.6
107,2020,57.9,81.9,34.0,33.9
107,2021,54.5,81.1,26.7,29.8
107,2022,52.8,78.8,20.4,36.6
107,2023,55.1,77.2,25.1,44.8
108,2012,64.3,66.5,61.6,62.8
108,2013,57.2,63.3,48.6,54.8
108,2014,60.0,73.7,39.4,56.8
108,2015,62.9,74.8,40.8,66.2
108,2016,63.5,70.6,48.0,68.8
108,2017,65.0,68.9,53.3,73.0
108,2018,70.6,77.7,58.1,71.8
108,2019,64.7,71.0,52.6,67.2
108,2020,59.0,63.3,53.3,57.0
108,2021,64.8,70.3,58.5,60.6
108,2022,63.1,68.5,55.3,61.3
108,2023,62.2,67.0,57.6,57.0
108,2024,70.5,83.2,53.1,64.8
108,2025,69.9,77.4,55.5,72.8
109,2012,68.9,49.9,45.3,90.6
109,2013,63.8,45.0,33.3,89.7
109,2014,64.3,59.5,44.3,78.2
109,2015,72.5,62.5,44.5,93.3
109,2016,75.2,48.0,52.1,100.0
109,2017,74.2,40.6,61.1,95.5
109,2018,70.0,52.1,55.6,85.8
109,2019,69.2,56.0,36.8,94.0
109,2020,72.2,60.1,37.4,98.0
109,2021,73.6,62.4,52.1,90.9
109,2022,73.5,58.1,42.8,98.0
109,2023,65.2,39.5,44.0,88.3
109,2024,62.4,44.4,43.3,81.1
109,2025,62.1,40.6,42.3,82.5
110,2012,44.8,35.0,64.0,39.5
110,2013,42.1,44.2,44.6,35.2
110,2014,36.8,32.1,40.0,41.3
110,2015,30.4,21.7,32.9,43.0
110,2016,19.4,6.7,32.4,26.8
110,2017,30.7,22.9,38.9,34.9
110,2018,44.2,29.0,66.8,44.6
110,2019,45.7,50.5,49.3,32.9
110,2020,47.1,43.6,59.4,38.7
110,2021,43.9,40.8,55.5,35.4
110,2022,43.6,43.7,51.2,34.3
110,2023,56.1,54.3,65.7,47.7
110,2024,46.7,42.5,53.3,46.2
110,2025,44.6,38.7,61.2,35.1
111,2012,59.0,58.8,51.3,68.7
111,2013,58.8,59.9,57.8,58.2
111,2014,56.3,54.9,60.6,53.6
111,2015,52.8,51.5,50.9,57.4
111,2016,57.4,57.9,53.8,60.8
111,2017,57.6,50.1,58.2,70.3
111,2018,51.8,46.1,44.8,70.6
111,2019,54.5,50.1,52.6,64.7
111,2020,51.8,49.6,43.4,65.7
111,2021,53.3,52.9,50.7,57.1
111,2022,57.0,51.6,59.4,63.9
111,2023,55.0,50.7,53.4,64.5
111,2024,58.5,54.8,55.2,69.3
111,2025,60.4,55.8,61.4,67.5
112,2012,46.8,40.2,57.2,46.1
112,2013,47.7,41.2,65.5,38.0
112,2014,51.4,43.9,71.1,41.3
112,2015,52.4,37.9,77.3,48.8
112,2016,53.8,45.9,68.1,50.9
112,2017,52.7,41.5,74.0,47.3
112,2018,54.4,37.4,80.0,54.3
112,2019,52.3,33.3,76.0,57.9
112,2020,51.9,40.4,66.8,54.9
112,2021,53.7,37.2,78.0,54.2
112,2022,53.8,30.2,79.9,64.8
112,2023,55.5,33.2,72.6,75.0
112,2024,54.6,34.3,77.5,63.8
112,2025,49.8,37.8,68.1,49.3
113,2012,67.9,77.8,66.5,49.4
113,2013,67.4,78.9,60.3,51.4
113,2014,61.5,70.1,60.5,45.3
113,2015,72.9,78.6,78.2,56.3
113,2016,73.9,79.3,73.7,63.1
113,2017,72.8,85.1,61.6,59.3
113,2018,74.2,87.7,63.6,57.9
113,2019,76.2,92.3,64.4,55.8
113,2020,71.5,83.3,63.0,56.3
113,2021,72.1,89.6,58.9,50.2
113,2022,75.6,89.3,59.0,64.9
113,2023,72.5,89.0,55.4,56.6
113,2024,69.8,81.1,57.9,59.2
113,2025,78.1,80.6,78.1,73.3
114,2012,61.2,71.4,44.3,57.7
114,2013,53.7,67.5,40.4,39.5
114,2014,61.4,76.4,44.5,48.3
114,2015,60.6,75.4,36.0,55.5
114,2016,67.0,87.1,42.4,51.3
114,2017,59.5,73.5,39.9,51.2
114,2018,67.0,80.0,50.1,57.7
114,2019,62.4,67.1,52.0,63.6
114,2020,63.6,75.2,48.3,55.7
114,2021,62.0,73.6,51.1,49.6
114,2022,60.5,73.6,44.5,50.3
