id,canton,property_type,living_area_m2,rooms,year_built,distance_center_km,energy_label,purchase_price,household_income,age,employment,years_client,loan_amount,rate_type,fixed_years,interest_rate,amortisation,origination_year,ltv,affordability,actual_burden,trouble_36m,reminders_sent
M00167,TG,apartment,103.0,3.5,1931,6.5,E,634000.0,242700.0,33,employed,7,464000.0,saron,0,0.92,direct,2020,0.732,0.133,0.0176,1,2
M00168,ZH,house,207.0,7.5,1991,3.9,A,2175000.0,224600.0,32,employed,4,1753000.0,fixed,10,2.62,direct,2022,0.806,0.577,0.2045,0,0
M00169,ZH,apartment,114.0,4.0,2009,32.8,A,635000.0,102400.0,50,employed,2,461000.0,fixed,10,1.24,direct,2019,0.726,0.312,0.0558,0,0
M00170,BE,apartment,86.0,3.0,2009,4.8,B,585000.0,124100.0,49,employed,3,497000.0,fixed,10,1.36,indirect,2020,0.85,0.305,0.0545,0,0
M00171,ZH,apartment,119.0,4.0,2016,6.6,A,1373000.0,228700.0,57,employed,5,976000.0,fixed,10,2.42,direct,2022,0.711,0.291,0.1033,0,1
M00172,BE,house,120.0,4.5,1983,7.1,B,973000.0,160800.0,48,employed,2,745000.0,saron,0,1.04,direct,2021,0.766,0.332,0.0482,0,0
M00173,AG,house,182.0,6.5,1919,4.1,E,1345000.0,100200.0,33,employed,3,1098000.0,fixed,5,1.03,direct,2021,0.816,0.816,0.1129,1,4
M00174,TG,house,168.0,7.0,2022,18.6,A,1016000.0,135800.0,51,employed,1,676000.0,fixed,10,1.48,indirect,2021,0.665,0.324,0.0737,0,1
M00175,TG,apartment,119.0,3.0,2016,6.3,A,707000.0,202300.0,44,employed,30,426000.0,fixed,5,0.94,indirect,2019,0.603,0.14,0.0198,0,0
M00176,ZH,apartment,87.0,3.5,1960,1.7,C,847000.0,82000.0,34,employed,28,762000.0,fixed,10,1.31,direct,2019,0.9,0.728,0.1217,1,2
M00177,SG,house,126.0,4.0,1906,7.4,E,831000.0,164600.0,42,employed,5,573000.0,fixed,10,1.58,direct,2021,0.69,0.232,0.055,0,0
M00178,ZH,house,133.0,5.0,2014,1.4,B,1899000.0,200600.0,42,employed,10,994000.0,fixed,10,2.63,indirect,2022,0.523,0.342,0.1303,0,0
M00179,SO,house,191.0,7.0,1976,3.2,D,1077000.0,269300.0,47,employed,1,904000.0,saron,0,0.93,direct,2019,0.839,0.254,0.0312,0,0
M00180,ZH,apartment,65.0,1.5,1913,11.2,E,622000.0,98200.0,40,employed,1,462000.0,saron,0,1.06,indirect,2019,0.743,0.331,0.0499,0,0
M00181,LU,house,101.0,3.5,2010,17.7,A,827000.0,156300.0,43,employed,1,647000.0,fixed,10,1.35,indirect,2019,0.782,0.301,0.0559,0,0
M00182,LU,house,214.0,8.0,1937,3.0,G,1480000.0,151500.0,47,employed,2,937000.0,fixed,10,1.48,direct,2019,0.633,0.407,0.0915,0,1
M00183,SG,house,174.0,6.0,1907,0.3,F,1477000.0,153200.0,43,employed,5,997000.0,saron,0,0.8,indirect,2020,0.675,0.427,0.0521,1,3
M00184,TG,apartment,84.0,3.5,1938,4.5,B,455000.0,137900.0,31,employed,12,329000.0,fixed,5,1.25,direct,2019,0.723,0.165,0.0298,0,0
M00185,ZH,house,207.0,7.0,2001,0.3,A,2839000.0,327000.0,35,employed,0,1850000.0,fixed,5,1.09,direct,2020,0.652,0.37,0.0617,0,1
M00186,AG,house,91.0,2.5,2002,9.0,A,638000.0,160800.0,60,employed,0,362000.0,fixed,10,1.56,direct,2021,0.567,0.152,0.0351,0,0
M00187,LU,apartment,119.0,4.0,1943,5.1,E,767000.0,122800.0,49,employed,8,505000.0,fixed,10,1.22,direct,2021,0.658,0.268,0.0502,0,0
M00188,ZH,apartment,68.0,1.5,1986,0.3,C,758000.0,122900.0,71,retired,23,464000.0,saron,0,0.92,direct,2020,0.612,0.25,0.0347,0,0
M00189,LU,apartment,119.0,5.0,1985,7.6,B,678000.0,145500.0,45,employed,1,519000.0,fixed,5,2.41,indirect,2022,0.765,0.256,0.086,0,0
M00190,BE,apartment,139.0,5.0,1988,3.8,C,868000.0,157500.0,26,employed,10,737000.0,fixed,10,1.47,indirect,2021,0.849,0.356,0.0688,0,0
M00191,ZH,house,116.0,4.0,2005,10.8,D,994000.0,199400.0,40,employed,10,865000.0,saron,0,1.33,direct,2022,0.87,0.334,0.0577,0,1
M00192,AG,apartment,109.0,4.0,1908,7.7,F,507000.0,103700.0,37,employed,22,371000.0,saron,0,1.07,direct,2020,0.732,0.249,0.0383,0,1
M00193,BE,apartment,96.0,3.5,1927,2.1,D,516000.0,94900.0,25,employed,6,341000.0,saron,0,0.72,indirect,2020,0.661,0.234,0.0259,0,1
M00194,AG,house,202.0,7.0,1925,11.9,E,1109000.0,193700.0,30,employed,5,625000.0,saron,0,1.62,direct,2022,0.564,0.219,0.0523,0,0
M00195,AG,apartment,109.0,3.0,1920,8.8,F,653000.0,113900.0,54,employed,3,345000.0,saron,0,0.94,direct,2021,0.528,0.209,0.0285,0,0
M00196,BE,apartment,87.0,3.5,1984,13.4,A,439000.0,152700.0,30,employed,2,300000.0,fixed,5,2.31,direct,2022,0.683,0.13,0.0454,0,0
M00197,SG,apartment,127.0,4.5,2001,2.9,A,942000.0,191700.0,33,employed,1,610000.0,fixed,5,1.15,direct,2021,0.648,0.208,0.0366,0,0
M00198,ZH,house,194.0,7.5,2004,21.5,A,1433000.0,176700.0,42,employed,0,1154000.0,saron,0,0.84,indirect,2021,0.805,0.483,0.0549,0,0
M00199,ZH,house,140.0,3.5,1979,3.0,D,1313000.0,155800.0,42,self_employed,3,622000.0,saron,0,1.02,direct,2019,0.474,0.284,0.0407,0,0
M00200,BE,apartment,63.0,1.5,2009,18.1,A,325000.0,61800.0,46,self_employed,3,292000.0,fixed,5,1.18,direct,2019,0.898,0.37,0.0558,0,1
M00201,SO,house,164.0,5.5,1960,10.0,D,689000.0,143500.0,45,employed,6,552000.0,fixed,10,1.13,indirect,2021,0.801,0.283,0.0435,0,0
M00202,LU,house,159.0,6.5,1927,0.5,E,1334000.0,240700.0,66,retired,2,900000.0,fixed,5,2.29,direct,2022,0.675,0.245,0.0856,0,0
M00203,ZH,apartment,61.0,3.0,1929,7.9,E,576000.0,164800.0,45,employed,3,426000.0,fixed,5,1.06,direct,2021,0.74,0.181,0.0274,0,1
M00204,LU,apartment,90.0,3.5,2016,7.2,A,740000.0,194800.0,55,employed,3,458000.0,fixed,10,2.36,direct,2022,0.619,0.156,0.0555,0,0
M00205,SO,house,157.0,6.0,1949,6.1,C,920000.0,221400.0,34,employed,4,562000.0,saron,0,0.85,indirect,2019,0.611,0.168,0.0216,0,0
M00206,SO,house,190.0,6.0,2021,7.2,B,1097000.0,276000.0,39,employed,5,671000.0,saron,0,0.95,indirect,2020,0.612,0.161,0.0231,0,1
M00207,ZH,apartment,71.0,2.5,1992,6.3,A,676000.0,160700.0,46,employed,1,538000.0,fixed,10,2.61,direct,2022,0.796,0.246,0.0874,0,0
M00208,ZH,apartment,121.0,3.5,2022,6.5,A,1216000.0,194100.0,33,self_employed,2,765000.0,fixed,10,2.62,indirect,2022,0.629,0.26,0.1033,0,0
M00209,SG,house,121.0,4.5,1987,1.5,D,865000.0,133800.0,28,employed,1,486000.0,saron,0,1.05,indirect,2020,0.562,0.246,0.0381,0,1
M00210,SG,house,123.0,3.5,1981,15.7,C,567000.0,122800.0,60,employed,24,454000.0,fixed,5,2.28,indirect,2022,0.801,0.272,0.0843,0,0
M00211,ZH,apartment,100.0,3.0,2020,16.2,A,1039000.0,91200.0,37,employed,2,800000.0,saron,0,0.82,direct,2020,0.77,0.631,0.0719,0,0
M00212,AG,house,169.0,5.5,1994,1.2,A,1628000.0,194800.0,62,employed,9,1169000.0,fixed,10,1.26,direct,2019,0.718,0.412,0.0756,0,0
M00213,ZH,house,159.0,5.0,1952,7.7,D,1339000.0,169600.0,63,employed,1,843000.0,saron,0,1.68,indirect,2022,0.63,0.327,0.0835,1,8
M00214,BE,house,187.0,6.0,2011,5.7,B,1629000.0,175900.0,47,employed,6,1105000.0,fixed,10,1.34,indirect,2021,0.678,0.414,0.0842,0,0
M00215,ZH,apartment,154.0,5.5,2020,0.4,B,1508000.0,107600.0,58,employed,8,1232000.0,fixed,5,2.18,indirect,2022,0.817,0.853,0.2496,0,2
M00216,ZH,house,147.0,4.5,2005,6.5,A,1872000.0,206600.0,38,employed,2,1480000.0,saron,0,0.93,direct,2019,0.791,0.524,0.0666,0,0
M00217,ZH,house,167.0,6.0,1969,0.8,E,1798000.0,109800.0,41,employed,1,1418000.0,fixed,10,2.56,direct,2022,0.789,0.943,0.3306,0,0
M00218,SG,apartment,71.0,2.5,2003,21.3,C,383000.0,141900.0,37,employed,0,345000.0,saron,0,0.98,indirect,2019,0.901,0.191,0.0238,0,0
M00219,AG,house,186.0,6.5,2018,1.2,C,1731000.0,243800.0,38,employed,7,1118000.0,fixed,10,1.39,direct,2019,0.646,0.3,0.0637,0,1
M00220,ZH,house,117.0,4.0,2021,4.0,B,1625000.0,221200.0,41,employed,11,1158000.0,fixed,10,1.49,indirect,2021,0.713,0.358,0.078,0,1
M00221,BE,house,124.0,5.0,2015,10.0,A,820000.0,123000.0,37,self_employed,7,613000.0,fixed,10,1.52,direct,2019,0.748,0.352,0.0758,0,0
M00222,BE,apartment,122.0,4.5,1905,6.7,E,686000.0,128700.0,58,employed,1,415000.0,saron,0,0.96,indirect,2019,0.605,0.215,0.031,0,1
M00223,AG,house,157.0,5.5,1962,7.4,C,1018000.0,175900.0,39,employed,12,620000.0,saron,0,1.28,direct,2019,0.609,0.234,0.0451,0,0
M00224,AG,apartment,71.0,2.0,2003,7.3,A,462000.0,161800.0,55,employed,23,352000.0,saron,0,1.05,indirect,2021,0.762,0.155,0.0228,0,0
M00225,BE,house,173.0,6.5,1970,7.2,C,944000.0,127200.0,44,employed,10,574000.0,fixed,10,1.37,indirect,2019,0.608,0.3,0.0618,0,0
M00226,BE,apartment,147.0,5.5,1940,9.0,C,630000.0,121000.0,52,employed,12,448000.0,fixed,5,0.91,direct,2020,0.711,0.253,0.0337,0,1
M00227,AG,apartment,94.0,3.5,2004,7.8,C,643000.0,149400.0,38,employed,7,486000.0,saron,0,1.66,direct,2022,0.756,0.231,0.054,0,0
M00228,TG,house,151.0,6.0,1950,6.4,D,651000.0,122200.0,38,employed,2,527000.0,fixed,5,2.34,direct,2022,0.81,0.32,0.1009,0,0
M00229,AG,apartment,75.0,2.5,2017,9.6,A,647000.0,192900.0,47,employed,4,484000.0,saron,0,0.86,direct,2021,0.748,0.177,0.0216,0,0
M00230,SG,apartment,107.0,3.5,1992,21.5,A,483000.0,153200.0,63,employed,5,341000.0,fixed,5,2.33,indirect,2022,0.706,0.151,0.0519,0,1
M00231,ZH,apartment,85.0,3.0,1956,1.7,E,711000.0,141300.0,44,employed,12,567000.0,fixed,5,1.0,direct,2020,0.797,0.295,0.0401,0,0
M00232,ZH,apartment,87.0,4.0,1939,27.4,F,532000.0,178000.0,28,employed,7,432000.0,fixed,10,1.26,direct,2020,0.812,0.18,0.0306,0,0
M00233,SG,apartment,67.0,2.0,2001,0.6,C,387000.0,68200.0,40,employed,13,275000.0,fixed,10,2.64,indirect,2022,0.711,0.275,0.1065,0,0
M00234,AG,apartment,134.0,6.0,1981,0.8,C,745000.0,261100.0,46,employed,8,396000.0,saron,0,1.08,direct,2021,0.532,0.104,0.0164,0,1
M00235,BE,apartment,95.0,3.5,2021,0.4,B,592000.0,170200.0,34,employed,1,342000.0,saron,0,1.49,indirect,2022,0.578,0.135,0.0299,0,0
M00236,BE,apartment,151.0,5.5,1906,38.5,D,419000.0,199700.0,46,employed,6,278000.0,saron,0,0.87,direct,2021,0.663,0.091,0.0121,0,0
M00237,ZH,apartment,83.0,2.0,1912,15.0,F,657000.0,146100.0,41,employed,9,452000.0,fixed,10,1.42,indirect,2019,0.688,0.206,0.0439,0,0
M00238,LU,apartment,85.0,3.0,1962,25.5,D,382000.0,106600.0,44,employed,2,299000.0,fixed,10,1.41,indirect,2021,0.783,0.204,0.0395,0,0
M00239,BE,apartment,86.0,3.0,2010,3.8,A,625000.0,152500.0,42,employed,2,532000.0,saron,0,0.83,indirect,2020,0.851,0.266,0.029,0,0
M00240,BE,house,132.0,4.5,1939,2.8,E,753000.0,144300.0,58,employed,0,429000.0,saron,0,1.49,direct,2022,0.57,0.201,0.0443,0,0
M00241,SO,house,207.0,7.0,1984,0.5,B,1378000.0,247200.0,55,employed,0,917000.0,fixed,5,2.27,indirect,2022,0.665,0.241,0.0842,0,0
M00242,TG,apartment,102.0,4.5,1973,15.7,B,513000.0,93300.0,43,employed,2,278000.0,saron,0,0.89,direct,2020,0.542,0.204,0.0265,0,0
M00243,TG,house,179.0,6.5,1943,1.2,C,1078000.0,168900.0,47,employed,7,677000.0,fixed,5,1.16,direct,2019,0.628,0.264,0.0465,0,0
M00244,BE,house,118.0,5.0,1992,8.4,D,780000.0,166500.0,41,employed,7,626000.0,saron,0,0.85,indirect,2019,0.803,0.277,0.032,0,0
M00245,ZH,house,163.0,5.5,1938,1.3,C,1573000.0,163900.0,56,employed,5,1416000.0,fixed,5,2.46,direct,2022,0.9,0.677,0.2125,0,0
M00246,ZH,house,147.0,6.0,1969,6.3,D,1584000.0,105400.0,38,employed,1,988000.0,saron,0,1.08,indirect,2020,0.624,0.619,0.1012,0,0
M00247,BE,apartment,125.0,4.5,2018,8.0,A,887000.0,207200.0,36,employed,7,634000.0,saron,0,0.65,direct,2019,0.715,0.21,0.0199,0,1
M00248,ZH,apartment,103.0,4.0,2009,8.6,C,1092000.0,149000.0,50,employed,3,663000.0,fixed,10,1.32,indirect,2019,0.607,0.296,0.0587,0,0
M00249,ZH,apartment,61.0,2.5,1966,1.0,D,504000.0,176400.0,57,employed,0,273000.0,saron,0,1.12,indirect,2021,0.542,0.106,0.0173,0,0
M00250,ZH,house,125.0,4.0,1978,0.4,A,1565000.0,162300.0,56,employed,11,986000.0,saron,0,0.92,direct,2019,0.63,0.4,0.0559,0,0
M00251,TG,apartment,128.0,5.0,1940,14.7,E,501000.0,193800.0,54,employed,9,312000.0,fixed,5,1.07,direct,2021,0.623,0.106,0.0172,0,1
M00252,ZH,house,174.0,6.5,1999,8.8,A,1861000.0,191000.0,31,employed,7,1309000.0,saron,0,1.01,indirect,2019,0.703,0.464,0.0692,0,0
M00253,ZH,apartment,176.0,6.5,1996,10.8,B,1574000.0,198400.0,25,employed,1,1177000.0,saron,0,1.66,indirect,2022,0.748,0.419,0.0985,0,0
M00254,SG,apartment,88.0,3.0,2008,15.7,B,434000.0,82300.0,37,self_employed,11,266000.0,fixed,10,1.5,indirect,2021,0.613,0.214,0.0485,0,0
M00255,AG,apartment,111.0,4.5,1923,5.6,D,698000.0,141200.0,52,self_employed,1,346000.0,fixed,10,2.77,direct,2022,0.496,0.172,0.0679,0,0
M00256,LU,apartment,143.0,6.0,1909,9.5,G,921000.0,226300.0,52,employed,4,514000.0,saron,0,0.83,indirect,2019,0.558,0.154,0.0189,0,0
M00257,BE,apartment,142.0,5.5,1968,10.6,D,633000.0,114100.0,34,employed,8,411000.0,saron,0,0.96,direct,2021,0.649,0.236,0.0346,0,0
M00258,TG,apartment,88.0,2.5,1901,3.3,G,455000.0,196100.0,40,employed,3,371000.0,saron,0,0.73,direct,2021,0.815,0.141,0.0138,0,0
M00259,TG,apartment,82.0,3.5,1902,3.1,E,531000.0,147700.0,34,employed,3,387000.0,fixed,10,1.22,indirect,2019,0.729,0.182,0.032,0,2
M00260,AG,apartment,82.0,1.5,1985,0.3,D,574000.0,130700.0,50,employed,3,401000.0,saron,0,0.95,indirect,2019,0.699,0.207,0.0291,0,0
M00261,TG,apartment,95.0,4.0,2010,2.8,A,636000.0,180900.0,49,employed,2,434000.0,saron,0,0.9,indirect,2019,0.682,0.159,0.0216,0,0
M00262,AG,house,118.0,4.5,1935,3.6,D,849000.0,119100.0,34,employed,8,530000.0,fixed,5,0.81,direct,2021,0.624,0.294,0.036,0,0
M00263,BE,house,220.0,8.0,1914,4.5,F,1340000.0,246300.0,47,employed,10,1046000.0,saron,0,1.01,indirect,2021,0.781,0.308,0.0429,0,0
M00264,SO,house,123.0,5.0,1934,13.4,C,531000.0,94400.0,44,self_employed,1,339000.0,fixed,10,1.35,indirect,2019,0.638,0.236,0.0485,0,0
M00265,AG,house,128.0,4.5,1932,1.6,E,960000.0,296400.0,51,employed,6,680000.0,saron,0,1.55,indirect,2022,0.708,0.156,0.0356,0,0
M00266,ZH,apartment,82.0,3.5,2009,0.5,C,1020000.0,144500.0,40,employed,9,655000.0,saron,0,1.23,direct,2022,0.642,0.297,0.0558,0,0
M00267,AG,house,163.0,6.0,1999,20.0,A,878000.0,184300.0,46,employed,7,596000.0,fixed,10,1.23,indirect,2020,0.679,0.213,0.0398,0,0
M00268,ZH,apartment,75.0,2.5,2007,0.3,B,806000.0,143100.0,45,self_employed,16,524000.0,fixed,5,1.16,direct,2021,0.65,0.239,0.0425,0,1
M00269,SG,house,159.0,5.0,1994,26.7,C,676000.0,174100.0,39,self_employed,0,361000.0,fixed,10,1.42,direct,2020,0.534,0.143,0.0294,0,0
M00270,AG,house,163.0,7.0,1973,13.9,C,939000.0,112400.0,33,employed,1,689000.0,fixed,10,1.54,indirect,2019,0.734,0.427,0.0944,0,0
M00271,ZH,house,188.0,6.5,2014,3.1,B,2135000.0,180400.0,39,employed,22,1470000.0,saron,0,0.94,indirect,2019,0.689,0.543,0.0766,0,0
M00272,TG,apartment,106.0,4.5,2022,8.2,A,544000.0,116600.0,30,employed,1,341000.0,fixed,5,1.31,direct,2020,0.627,0.193,0.0383,0,0
M00273,TG,apartment,84.0,2.5,1977,5.1,B,521000.0,175100.0,52,employed,21,345000.0,saron,0,1.53,direct,2022,0.662,0.128,0.0301,0,1
M00274,LU,apartment,74.0,3.0,1917,4.7,D,561000.0,138200.0,53,employed,3,388000.0,saron,0,1.07,direct,2019,0.692,0.188,0.03,0,0
M00275,BE,apartment,125.0,5.0,1971,0.6,B,796000.0,197700.0,43,employed,0,536000.0,fixed,10,2.74,direct,2022,0.673,0.178,0.0743,0,0
M00276,AG,apartment,94.0,3.5,2020,11.7,B,491000.0,197300.0,48,employed,2,374000.0,fixed,5,1.04,indirect,2021,0.762,0.135,0.0197,0,0
M00277,ZH,apartment,88.0,3.5,2016,6.8,B,1097000.0,209100.0,33,employed,3,711000.0,saron,0,1.05,indirect,2020,0.648,0.222,0.0357,0,0
M00278,ZH,apartment,101.0,4.0,1921,14.2,E,741000.0,164900.0,39,self_employed,4,413000.0,fixed,10,1.4,direct,2019,0.557,0.17,0.0351,0,0
M00279,BE,apartment,118.0,4.5,1967,2.6,D,706000.0,100900.0,43,employed,9,608000.0,fixed,5,1.17,indirect,2019,0.861,0.462,0.0705,0,0
M00280,BE,apartment,77.0,3.0,1928,6.4,E,358000.0,96400.0,55,employed,3,302000.0,fixed,10,1.3,indirect,2021,0.844,0.238,0.0407,0,0
M00281,SO,house,170.0,6.5,1933,8.1,D,746000.0,136300.0,51,employed,4,498000.0,fixed,5,2.48,indirect,2022,0.668,0.238,0.0906,0,0
M00282,ZH,apartment,151.0,6.0,1919,6.7,D,1253000.0,207100.0,47,employed,4,769000.0,fixed,10,1.39,direct,2020,0.614,0.246,0.0516,0,1
M00283,ZH,apartment,97.0,3.5,1984,1.9,C,845000.0,136200.0,47,employed,4,721000.0,fixed,5,1.21,direct,2019,0.853,0.404,0.0641,0,2
M00284,LU,house,104.0,4.0,1991,9.5,A,713000.0,175500.0,58,employed,1,583000.0,fixed,5,1.08,direct,2019,0.818,0.248,0.0359,0,0
M00285,SG,apartment,149.0,6.0,1918,0.7,E,1032000.0,202900.0,61,employed,1,716000.0,fixed,10,1.39,indirect,2021,0.694,0.237,0.0491,0,0
M00286,SG,apartment,102.0,3.0,1974,10.7,B,511000.0,179000.0,56,self_employed,2,320000.0,saron,0,0.69,indirect,2021,0.626,0.118,0.0123,0,0
M00287,LU,house,185.0,6.5,1904,0.3,F,1603000.0,168000.0,39,employed,4,1118000.0,fixed,5,2.33,direct,2022,0.697,0.448,0.1551,0,1
M00288,TG,house,148.0,5.5,1962,3.0,A,870000.0,265000.0,54,employed,4,673000.0,fixed,5,2.25,indirect,2022,0.774,0.183,0.0571,0,0
M00289,AG,apartment,83.0,2.0,2001,2.6,B,520000.0,99200.0,51,self_employed,3,468000.0,fixed,10,1.22,indirect,2020,0.9,0.37,0.0576,0,0
M00290,SO,apartment,118.0,4.5,1905,0.3,F,783000.0,166900.0,37,employed,4,526000.0,saron,0,0.91,indirect,2020,0.672,0.206,0.0287,0,0
M00291,BE,house,183.0,6.5,1910,16.4,E,896000.0,117600.0,29,employed,9,747000.0,fixed,5,2.28,indirect,2022,0.834,0.479,0.1448,0,0
M00292,BE,apartment,94.0,3.0,1963,0.3,C,517000.0,101400.0,54,employed,1,328000.0,saron,0,0.83,direct,2020,0.634,0.213,0.0268,0,0
M00293,SG,apartment,128.0,4.5,1973,0.3,C,772000.0,149800.0,26,employed,1,576000.0,fixed,10,2.64,direct,2022,0.746,0.271,0.1015,0,0
M00294,BE,house,103.0,5.0,1946,0.4,E,665000.0,200500.0,41,employed,2,459000.0,fixed,5,2.4,indirect,2022,0.69,0.153,0.0549,0,1
M00295,LU,apartment,107.0,3.0,2000,1.6,C,851000.0,148000.0,56,employed,1,738000.0,saron,0,0.88,direct,2019,0.867,0.384,0.0439,1,3
M00296,BE,apartment,137.0,5.5,1966,32.5,C,412000.0,143400.0,29,employed,17,340000.0,saron,0,0.9,direct,2020,0.825,0.178,0.0213,0,0
M00297,ZH,house,156.0,5.5,1904,19.1,E,966000.0,170300.0,45,employed,7,774000.0,saron,0,1.69,indirect,2022,0.801,0.335,0.0768,0,0
M00298,ZH,house,140.0,5.0,2020,3.9,A,1758000.0,171200.0,25,self_employed,7,1399000.0,fixed,5,1.06,direct,2019,0.796,0.6,0.0866,0,0
M00299,AG,apartment,129.0,4.5,2015,1.7,A,932000.0,161300.0,50,employed,4,699000.0,saron,0,0.91,direct,2019,0.75,0.307,0.0394,0,0
M00300,LU,house,191.0,5.5,1923,2.0,E,1750000.0,124000.0,51,employed,1,1121000.0,fixed,5,2.24,direct,2022,0.641,0.593,0.2025,0,0
M00301,LU,apartment,174.0,6.5,2005,13.7,B,921000.0,122100.0,40,employed,5,668000.0,fixed,5,0.87,direct,2020,0.725,0.378,0.0476,0,0
M00302,BE,house,109.0,4.5,2006,2.6,A,803000.0,205800.0,53,employed,8,636000.0,saron,0,1.16,indirect,2021,0.792,0.226,0.0358,0,0
M00303,ZH,house,169.0,5.5,2018,5.7,A,2081000.0,357200.0,50,employed,15,1360000.0,fixed,5,1.17,indirect,2020,0.654,0.249,0.0445,0,0
M00304,AG,house,95.0,3.5,1937,27.2,F,398000.0,149200.0,44,employed,9,275000.0,fixed,10,1.34,direct,2019,0.691,0.123,0.0247,0,1
M00305,ZH,house,125.0,4.0,2000,3.0,A,1516000.0,145900.0,40,employed,6,1156000.0,saron,0,0.97,indirect,2019,0.763,0.566,0.0769,0,0
M00306,BE,apartment,117.0,4.5,2019,2.0,A,939000.0,128800.0,47,employed,3,541000.0,fixed,10,1.35,indirect,2019,0.576,0.283,0.0567,0,0
M00307,AG,apartment,66.0,1.5,1957,2.4,E,440000.0,99400.0,47,self_employed,2,288000.0,fixed,5,2.36,direct,2022,0.655,0.189,0.0684,0,1
M00308,BE,apartment,83.0,3.0,2008,2.4,A,610000.0,94400.0,45,employed,5,330000.0,fixed,10,1.27,indirect,2019,0.541,0.239,0.0444,0,0
M00309,BE,apartment,84.0,3.0,1969,7.3,B,467000.0,83600.0,30,employed,8,282000.0,saron,0,1.67,direct,2022,0.604,0.225,0.0563,0,0
M00310,ZH,apartment,109.0,3.5,1905,1.2,G,1158000.0,153100.0,33,employed,2,593000.0,fixed,5,1.13,indirect,2021,0.512,0.269,0.0438,0,0
M00311,ZH,apartment,68.0,3.0,2005,10.2,A,688000.0,112300.0,45,employed,1,423000.0,saron,0,0.63,direct,2021,0.615,0.25,0.0237,0,0
M00312,SG,apartment,91.0,3.5,2005,11.7,C,500000.0,117600.0,53,employed,5,387000.0,fixed,10,2.66,direct,2022,0.774,0.237,0.0875,0,0
M00313,AG,apartment,101.0,4.5,1999,1.3,A,902000.0,149300.0,52,self_employed,8,626000.0,fixed,10,1.05,indirect,2020,0.694,0.281,0.044,0,2
M00314,SG,house,156.0,6.0,1962,3.7,C,1113000.0,190600.0,56,employed,0,836000.0,fixed,5,1.13,direct,2019,0.751,0.311,0.0496,0,0
M00315,SG,apartment,97.0,4.5,1989,3.5,C,637000.0,117200.0,44,self_employed,3,429000.0,fixed,5,0.95,direct,2019,0.673,0.24,0.0348,0,0
M00316,ZH,apartment,95.0,4.0,1921,7.4,F,658000.0,141400.0,50,employed,6,469000.0,saron,0,1.62,direct,2022,0.713,0.227,0.0537,0,0
M00317,BE,house,139.0,5.0,1981,2.6,C,1044000.0,159100.0,51,employed,2,740000.0,fixed,10,2.58,indirect,2022,0.709,0.317,0.12,0,1
M00318,AG,house,188.0,7.0,1945,13.7,D,1151000.0,138800.0,52,employed,6,922000.0,saron,0,0.95,indirect,2020,0.801,0.489,0.0631,1,7
M00319,ZH,house,261.0,9.0,1984,7.2,D,2493000.0,245400.0,48,employed,9,1764000.0,fixed,10,1.35,indirect,2020,0.708,0.489,0.097,0,0
M00320,ZH,house,147.0,5.0,1932,2.6,F,1634000.0,404100.0,27,employed,1,1336000.0,fixed,10,1.43,indirect,2020,0.818,0.246,0.0473,0,0
M00321,SG,apartment,90.0,3.5,2019,0.5,A,674000.0,143200.0,53,employed,13,561000.0,fixed,5,1.16,direct,2020,0.832,0.295,0.0454,0,1
M00322,SG,house,190.0,6.5,1930,0.8,E,1496000.0,247700.0,49,employed,0,1050000.0,fixed,10,1.41,indirect,2019,0.702,0.287,0.0598,0,1
M00323,BE,house,113.0,4.0,1929,1.2,E,742000.0,157000.0,55,employed,4,438000.0,saron,0,0.79,direct,2021,0.59,0.187,0.022,0,0
M00324,LU,house,230.0,8.5,1992,12.8,C,1388000.0,146000.0,49,employed,4,1042000.0,saron,0,1.61,indirect,2022,0.751,0.505,0.1149,0,1
M00325,AG,apartment,130.0,4.0,1987,6.3,B,853000.0,258400.0,50,employed,0,581000.0,saron,0,0.96,direct,2019,0.681,0.149,0.0216,0,0
M00326,LU,apartment,57.0,2.0,2006,4.5,A,532000.0,116700.0,57,employed,2,295000.0,saron,0,1.52,indirect,2022,0.555,0.172,0.0384,0,0
M00327,BE,house,165.0,6.0,1968,6.5,C,999000.0,209000.0,72,retired,7,821000.0,fixed,10,2.74,indirect,2022,0.822,0.294,0.1076,1,6
M00328,BE,apartment,103.0,2.0,2002,0.3,B,638000.0,155600.0,44,employed,15,491000.0,fixed,5,0.98,direct,2019,0.77,0.227,0.0309,0,0
M00329,SG,apartment,119.0,4.0,1937,8.0,E,634000.0,108200.0,25,employed,2,285000.0,fixed,5,1.19,indirect,2020,0.45,0.19,0.0313,0,0
M00330,SO,apartment,104.0,3.5,2008,6.6,A,563000.0,130900.0,35,employed,3,420000.0,saron,0,1.69,direct,2022,0.746,0.226,0.0542,0,0
M00331,BE,apartment,170.0,6.5,1958,10.2,D,798000.0,321200.0,39,employed,13,664000.0,saron,0,0.88,direct,2021,0.832,0.156,0.0182,0,0
M00332,SG,apartment,78.0,3.5,2002,6.9,B,574000.0,99200.0,43,employed,11,332000.0,fixed,10,1.59,direct,2019,0.578,0.225,0.0532,0,0
M00333,BE,house,151.0,5.5,1951,15.3,D,734000.0,135400.0,37,employed,7,467000.0,fixed,10,1.42,direct,2021,0.636,0.227,0.049,0,0
